mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
155.9308042526245,1.2181346416473389,1.832781434059143,0.0015665292739868164,100,5,2,30,False,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 30, 'bootstrap': False}",0.9898850967446303,0.9895418720677404,0.9897134844061853,0.00017161233844498192,5
157.1636769771576,2.9523515701293945,1.378843903541565,0.055283427238464355,100,10,4,30,False,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': 30, 'bootstrap': False}",0.9905514035195184,0.9903993376407938,0.9904753705801561,7.603293936231381e-05,3
105.96638476848602,0.8050194978713989,0.6502149105072021,0.02303624153137207,100,5,1,10,False,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': False}",0.9912304371505719,0.9904854223577246,0.9908579297541482,0.00037250739642363806,2
119.82768630981445,3.3756957054138184,1.1130222082138062,0.040331244468688965,100,10,2,20,False,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': 20, 'bootstrap': False}",0.9906032251174697,0.9901760188728911,0.9903896219951804,0.00021360312228929645,4
95.69350957870483,10.257226943969727,1.1955689191818237,0.0241163969039917,100,10,2,,True,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': True}",0.9937136000188014,0.9936805869945117,0.9936970935066565,1.650651214485377e-05,1
