mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
393.17875373363495,24.914591193199158,4.001489877700806,0.04617738723754883,100,5,2,30,False,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 30, 'bootstrap': False}",0.9898787444838574,0.9895258517885372,0.9897022981361974,0.00017644634766006417,5
183.22189271450043,60.834598898887634,1.1752182245254517,0.018337607383728027,100,10,4,30,False,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': 30, 'bootstrap': False}",0.9905424481937304,0.9903996726387841,0.9904710604162572,7.138777747311975e-05,3
87.3015387058258,0.4413735866546631,0.596806526184082,0.004340171813964844,100,5,1,10,False,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': False}",0.991240361391438,0.9904835671239357,0.9908619642576868,0.0003783971337511516,2
122.07415735721588,4.742568135261536,1.0999974012374878,0.0922173261642456,100,10,2,20,False,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': 20, 'bootstrap': False}",0.990609829594127,0.9901701006152408,0.9903899651046839,0.0002198644894431112,4
68.81602442264557,0.31173932552337646,0.8684638738632202,0.002017378807067871,100,10,2,,True,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': True}",0.9937387066341363,0.9936453529929652,0.9936920298135508,4.6676820585567214e-05,1
