0
0.79221135
0.107859865
0.043203004
0.013721437
0.0046442146
0.004327829
0.0030770723
0.0029158879
0.0021361245
0.0020311403
0.0018140055
0.0014699651
0.0013304593
0.0011614735
0.0011394989
